ANMOIS;APT;APT_NOM;APT_ZON;APT_PEQ;APT_PAX_dep;APT_PAX_arr;APT_PAX_tr;APT_FRP_dep;APT_FRP_arr;APT_NMVT_mxt;APT_NMVT_cgo
202305;LFMP;PERPIGNAN-RIVESALTES;MT;46124;22357;23767;0;0;0;329;0
202305;LFMT;MONTPELLIER-MEDITERRANEE;MT;157842;75818;81807;217;0;0,1;1197;0
202305;LFMU;BEZIERS-VIAS;MT;25402;12040;13361;1;0;0;175;0
202305;LFOB;BEAUVAIS-TILLE;MT;503363;247507;255784;72;0;0;2890;0
202305;LFOH;LE HAVRE-OCTEVILLE;MT;2029;926;1103;0;0;0;25;0
202305;LFOK;CHALONS-VATRY;MT;10639;3104;3246;48;221,2;202,9;66;17
202305;LFOT;TOURS-VAL DE LOIRE;MT;21408;10597;10811;0;0;0;154;0
202305;LFPB;PARIS-LE BOURGET;MT;9635;4829;4806;0;0;0;5246;0
202305;LFPG;PARIS-CHARLES DE GAULLE;MT;7416980;2825098;3093365;2274;76851,8;72772,5;36243;3424
202305;LFPO;PARIS-ORLY;MT;3012910;1410435;1543563;170;3811,1;2063,1;18697;2
202305;LFQQ;LILLE-LESQUIN;MT;192166;95919;95872;370;0,5;0;1414;0
202305;LFRB;BREST-BRETAGNE;MT;80125;39922;39840;304;4,3;1,5;960;5
202305;LFRG;DEAUVILLE-NORMANDIE;MT;12259;6286;5759;204;0,5;0,5;170;0
202305;LFRK;CAEN-CARPIQUET;MT;35859;18091;17760;8;0;0;397;0
202305;LFRN;RENNES-ST-JACQUES;MT;65161;28189;28600;91;371;457,1;567;70
202305;LFRS;NANTES-ATLANTIQUE;MT;652044;317653;324865;978;434;420,8;4703;78
202305;LFRZ;ST-NAZAIRE-MONTOIR;MT;17967;309;300;170;990;728,9;44;77
202305;LFSB;BALE-MULHOUSE;MT;797645;380970;377908;94;2473,2;1394,2;5542;512
202305;LFSL;BRIVE-SOUILLAC;MT;10389;5154;5235;0;0;0;170;0
202305;LFST;STRASBOURG-ENTZHEIM;MT;102160;50726;50843;567;0,9;1,5;983;0
202305;LFTH;TOULON-HYERES;MT;27716;13849;13841;26;0;0;916;0
202305;LFTW;NIMES-GARONS;MT;26277;12843;13434;0;0;0;196;0
202305;LFTZ;ST-TROPEZ-LA MOLE;MT;1508;788;704;16;0;0;677;4
202305;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2769;1090;1537;0;1,1;13,1;206;2
202305;NLWF;FUTUNA;OM;1037;506;498;0;1,7;1,5;111;0
202305;NLWW;WALLIS-HIHIFO;OM;3271;1611;1526;0;2,4;11,1;137;0
202305;NTAA;"TAHITI FAA'A";OM;144997;67026;67856;729;450,9;487,7;2187;90
202305;NTAR;RURUTU;OM;2163;810;813;497;0,3;4;50;0
202305;NTAT;TUBUAI MATAURA;OM;1948;771;701;431;1;3,5;48;0
202305;NTGC;TIKEHAU;OM;4426;1810;1787;793;0,1;3,5;96;0
202305;NTGF;FAKARAVA;OM;3860;1769;1755;279;0,5;5,2;74;0
202305;NTMD;NUKU HIVA;OM;5060;2175;2124;686;1,6;5,9;170;0
202305;NTMN;HIVA OA-ATUONA;OM;3330;1431;1432;420;0,1;4,5;70;0
202305;NTTB;BORA BORA;OM;33811;15932;15592;2140;2,9;11,8;842;2
202305;NTTG;RANGIROA;OM;12203;5149;5054;1838;4,6;11,6;320;0
202305;NTTH;HUAHINE;OM;14000;5689;5739;2481;2,5;6,5;334;0
202305;NTTM;MOOREA;OM;5397;3252;1764;374;0,4;0,4;140;0
202305;NTTO;HAO;OM;1313;290;277;721;0,4;2,1;42;0
202305;NTTP;MAUPITI;OM;3353;1681;1605;24;0,2;4,1;112;0
202305;NTTR;RAIATEA;OM;27168;12143;12094;2730;5,5;14,7;678;0
202305;NWWE;ILE DES PINS;OM;8032;3939;3948;0;4,7;9,8;171;1
202305;NWWL;LIFOU;OM;13604;6452;6826;0;9,3;23,2;370;6
202305;NWWM;NOUMEA MAGENTA;OM;34844;16379;17650;0;57,2;24,3;782;6
202305;NWWR;MARE;OM;7520;3677;3653;0;5,7;13,3;226;4
202305;NWWV;OUVEA;OM;6097;2868;3067;0;5,1;11,1;183;4
202305;NWWW;NOUMEA LA TONTOUTA;OM;38538;19274;16217;0;77,7;227;288;0
202305;SOCA;CAYENNE-FELIX EBOUE;OM;39566;19115;17912;0;66,8;187,1;408;24
202305;SOOA;MARIPASOULA;OM;2195;804;846;412;0,6;12,8;243;13
202305;TFFF;MARTINIQUE-AIME CESAIRE;OM;139260;71247;56946;4530;237,8;416;1309;53
202305;TFFG;ST-MARTIN-GRAND-CASE;OM;19659;10077;9201;3;15,5;22,4;671;41
202305;TFFJ;ST-BARTHELEMY;OM;17794;8976;8465;0;10,4;24,8;2934;106
202305;TFFR;GUADELOUPE-MARYSE CONDE;OM;171938;84327;71821;5489;237,4;792,7;2126;79
202305;ZZMT; AUTRES APT (MT);MT;8763;4193;4486;25;1,5;4,3;1991;7
202305;ZZOM; AUTRES APT (OM);OM;15434;5159;5078;4741;4,2;41,7;1025;84
202306;FMCZ;MAYOTTE-MARCEL HENRY;OM;38928;16077;18982;307;68,9;287,3;316;0
202306;FMEE;LA REUNION-ROLAND GARROS;OM;200666;91895;80118;4427;440,3;1982,3;1104;2
202306;FMEP;ST-PIERRE-PIERREFONDS;OM;1344;672;672;0;0;0;16;0
202306;LFAQ;ALBERT-BRAY;MT;1011;233;140;11;32,3;30,4;69;7
202306;LFBD;BORDEAUX-MERIGNAC;MT;664099;327582;324834;1525;422,1;593,7;4902;88
202306;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;32527;15887;16640;0;0;0;280;0
202306;LFBH;LA ROCHELLE-ILE DE RE;MT;30137;14360;15777;0;0;0;276;0
202306;LFBI;POITIERS-BIARD;MT;10589;5204;5385;0;0;0;85;0
202306;LFBL;LIMOGES-BELLEGARDE;MT;28327;14226;14101;0;0;0;320;0
202306;LFBO;TOULOUSE-BLAGNAC;MT;776796;372868;364827;660;1109,9;2734,2;6038;319
202306;LFBP;PAU-PYRENEES;MT;35857;17379;17543;0;53,5;40;442;8
202306;LFBT;TARBES-LOURDES-PYRENEES;MT;56375;28100;28275;0;0;0;419;0
202306;LFBZ;BIARRITZ-PAYS-BASQUE;MT;101605;49145;52460;0;0;0;879;0
202306;LFCK;CASTRES-MAZAMET;MT;3357;1671;1686;0;0;0;94;0
202306;LFCR;RODEZ-AVEYRON;MT;8716;4213;4503;0;0;0;166;0
202306;LFGJ;DOLE-TAVAUX;MT;9877;5145;4725;7;0;0;82;0
202306;LFJL;METZ-NANCY-LORRAINE;MT;9530;5895;3584;51;0;0;179;0
202306;LFKB;BASTIA-PORETTA;MT;165944;75937;83215;0;149,8;529,4;1312;106
202306;LFKC;CALVI-STE-CATHERINE;MT;39847;18236;21591;15;0;0,5;542;0
202306;LFKF;FIGARI-SUD-CORSE;MT;104055;49490;54564;0;0;0,1;1252;0
202306;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;187249;87133;94294;62;85,2;490,8;1311;97
202306;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;24457;10658;10237;0;356,1;0,2;429;7
202306;LFLL;LYON-ST-EXUPERY;MT;952579;469365;436075;2945;2172,2;2247,2;7725;252
202306;LFLW;AURILLAC;MT;2638;1303;1335;0;0;0;121;0
202306;LFLX;CHATEAUROUX-DEOLS;MT;1382;0;354;0;75,4;27,5;2;4
202306;LFMD;CANNES-MANDELIEU;MT;1336;641;695;0;0;0;1061;0
202306;LFMK;CARCASSONNE-SALVAZA;MT;43122;21151;21971;0;0;0;304;0
202306;LFML;MARSEILLE-PROVENCE;MT;1079412;529114;497730;2845;2625,9;2346,5;8523;554
202306;LFMN;"NICE-COTE D'AZUR";MT;1488032;731010;747884;971;472,4;344,3;16541;52
202306;LFMP;PERPIGNAN-RIVESALTES;MT;53363;26347;27016;0;0;0;352;0
202306;LFMT;MONTPELLIER-MEDITERRANEE;MT;157595;80147;77288;160;0;0,1;1247;0
202306;LFMU;BEZIERS-VIAS;MT;36487;17667;18820;0;0;0;245;0
202306;LFOB;BEAUVAIS-TILLE;MT;468508;238530;229888;90;0;0;2730;0
202306;LFOK;CHALONS-VATRY;MT;10180;3325;2940;1;99,7;291,8;62;26
202306;LFOT;TOURS-VAL DE LOIRE;MT;19239;9903;9336;0;0;0;192;0
202306;LFPB;PARIS-LE BOURGET;MT;12792;6637;6155;0;0;0;6475;0
202306;LFPG;PARIS-CHARLES DE GAULLE;MT;7592906;3041761;3017524;3305;79459;73572,6;35820;3504
202306;LFPO;PARIS-ORLY;MT;3007034;1528786;1417908;560;4167,9;1810,1;18505;0
202306;LFQQ;LILLE-LESQUIN;MT;196939;101955;93980;1001;0,4;0;1506;0
202306;LFRB;BREST-BRETAGNE;MT;77356;38094;38775;422;5,1;1,4;962;2
202306;LFRG;DEAUVILLE-NORMANDIE;MT;10167;4773;5162;232;0;0;181;0
202306;LFRK;CAEN-CARPIQUET;MT;39315;20023;19290;0;0;0,2;461;1
202306;LFRM;LE MANS-ARNAGE;MT;8541;4268;4273;0;0;0;1521;0
202306;LFRN;RENNES-ST-JACQUES;MT;61860;26551;26527;0;331,6;546,5;560;81
202306;LFRQ;QUIMPER-PLUGUFFAN;MT;1388;659;729;0;0;0;100;0
202306;LFRS;NANTES-ATLANTIQUE;MT;665692;330492;322870;1292;552,7;551,2;4740;95
202306;LFRZ;ST-NAZAIRE-MONTOIR;MT;22788;508;472;264;1288,2;866,2;58;95
202306;LFSB;BALE-MULHOUSE;MT;798716;376766;368753;160;3236,8;2066,9;5612;575
202306;LFSL;BRIVE-SOUILLAC;MT;10349;5229;5120;0;0;0;168;0
202306;LFST;STRASBOURG-ENTZHEIM;MT;103205;52907;49826;452;0,7;1,2;1036;0
202306;LFTH;TOULON-HYERES;MT;31593;14999;16578;16;0;0;1202;0
202306;LFTW;NIMES-GARONS;MT;26867;13582;13285;0;0;0;198;0
202306;LFTZ;ST-TROPEZ-LA MOLE;MT;1884;766;1109;9;0;0;930;0
202306;LFVP;ST-PIERRE-POINTE BLANCHE;OM;2935;1361;1420;0;1,2;14,2;196;2
202306;NLWF;FUTUNA;OM;1230;603;595;0;1,3;1,9;119;0
202306;NLWW;WALLIS-HIHIFO;OM;4123;1955;2063;0;2,5;8;143;0
202306;NTAA;"TAHITI FAA'A";OM;143037;66237;66101;906;475,1;504,2;2167;92
202306;NTAR;RURUTU;OM;2052;796;739;469;0,3;4,5;49;1
202306;NTAT;TUBUAI MATAURA;OM;1820;698;727;354;0,3;3,7;44;0
202306;NTGC;TIKEHAU;OM;4062;1542;1669;788;0,4;5,9;96;0
202306;NTGF;FAKARAVA;OM;3698;1559;1760;321;0,3;5,6;76;0
202306;NTGU;ARUTUA;OM;1008;281;352;350;0,2;2,3;28;0
202306;NTMD;NUKU HIVA;OM;4616;1936;1963;645;1,7;5,6;150;0
202306;NTMN;HIVA OA-ATUONA;OM;2955;1216;1231;457;0,6;4,5;60;0
202306;NTTB;BORA BORA;OM;31695;14687;14803;2022;3,9;14,4;794;0
202306;NTTG;RANGIROA;OM;10687;4319;4400;1778;5,4;13,7;310;0
202306;NTTH;HUAHINE;OM;12593;4836;5259;2406;3,1;6,2;300;0
202306;NTTM;MOOREA;OM;5900;3528;1819;543;0,5;0,5;162;1
202306;NTTO;HAO;OM;1462;395;305;735;0,3;2,4;50;0
202306;NTTP;MAUPITI;OM;3070;1507;1507;7;0,2;4,7;104;0
202306;NTTR;RAIATEA;OM;24905;10969;11142;2582;5,8;15,5;656;0
202306;NWWE;ILE DES PINS;OM;7438;3596;3675;0;5;11,7;170;0
202306;NWWL;LIFOU;OM;15593;7475;7764;0;10,6;24,8;410;9
202306;NWWM;NOUMEA MAGENTA;OM;38176;18029;19212;0;66,4;27;881;5
202306;NWWR;MARE;OM;8191;3926;4070;0;5,1;14,4;242;4
202306;NWWV;OUVEA;OM;7388;3426;3744;0;6,5;15,3;206;3
202306;NWWW;NOUMEA LA TONTOUTA;OM;40750;18300;20184;0;41,8;184,8;287;0
202306;SOCA;CAYENNE-FELIX EBOUE;OM;41354;20615;18307;0;56,7;186,5;396;12
202306;SOOA;MARIPASOULA;OM;1569;579;686;238;0,1;6,5;194;7
202306;TFFF;MARTINIQUE-AIME CESAIRE;OM;121762;54174;56775;4104;170,7;500,2;1194;69
202306;TFFG;ST-MARTIN-GRAND-CASE;OM;15760;7692;7773;10;14,5;14;579;41
202306;TFFJ;ST-BARTHELEMY;OM;14602;7317;7049;0;6;17,7;2400;93
202306;TFFR;GUADELOUPE-MARYSE CONDE;OM;151180;67058;71029;3236;130,4;855,3;1868;88
202306;ZZMT; AUTRES APT (MT);MT;6363;2874;3386;45;1,4;4,4;2257;7
202306;ZZOM; AUTRES APT (OM);OM;14720;4711;5355;4177;4,6;42,9;963;86
202307;FMCZ;MAYOTTE-MARCEL HENRY;OM;58700;26183;29199;0;55,1;276,7;444;1
202307;FMEE;LA REUNION-ROLAND GARROS;OM;307995;140316;136551;5769;516;2020;1367;1
202307;FMEP;ST-PIERRE-PIERREFONDS;OM;1344;588;756;0;0;0;16;0
202307;LFBD;BORDEAUX-MERIGNAC;MT;717467;364540;342663;2117;320,3;494,3;5043;80
202307;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;41590;20247;21343;0;0;0;337;0
202307;LFBH;LA ROCHELLE-ILE DE RE;MT;47796;23428;24368;0;0;0;479;0
202307;LFBI;POITIERS-BIARD;MT;11823;5830;5991;2;0;0;149;0
202307;LFBL;LIMOGES-BELLEGARDE;MT;34750;16904;17846;0;0;0;331;0
202307;LFBO;TOULOUSE-BLAGNAC;MT;720115;362293;331124;444;885,8;1739,5;5351;248
202307;LFBP;PAU-PYRENEES;MT;31449;15150;16299;0;0;0;388;0
202307;LFBT;TARBES-LOURDES-PYRENEES;MT;72697;35582;37115;0;0;0;502;0
202307;LFBZ;BIARRITZ-PAYS-BASQUE;MT;144969;68439;76530;0;0;0;1135;0
202307;LFCK;CASTRES-MAZAMET;MT;2866;1407;1459;0;0;0;93;0
202307;LFCR;RODEZ-AVEYRON;MT;10997;5365;5632;0;0;0;154;0
202307;LFGJ;DOLE-TAVAUX;MT;11027;6286;4741;0;0;0;78;0
202307;LFJL;METZ-NANCY-LORRAINE;MT;11539;6814;4716;9;0;0;153;0
202307;LFKB;BASTIA-PORETTA;MT;221399;98385;116125;477;151,8;489,4;1869;106
202307;LFKC;CALVI-STE-CATHERINE;MT;75811;33918;41736;153;0;0,4;896;0
202307;LFKF;FIGARI-SUD-CORSE;MT;178108;83098;95010;0;0;0;2382;0
202307;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;249328;113101;131120;91;71,3;430,3;1882;93
202307;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;24056;10490;9423;3;413,9;0,1;374;9
202307;LFLL;LYON-ST-EXUPERY;MT;998159;524201;433331;1451;1959,5;1958,1;7548;230
202307;LFLW;AURILLAC;MT;2716;1312;1404;0;0;0;121;0
202307;LFLX;CHATEAUROUX-DEOLS;MT;1388;0;0;0;94,4;44,4;0;11
202307;LFMD;CANNES-MANDELIEU;MT;1810;894;916;0;0;0;1438;0
202307;LFMK;CARCASSONNE-SALVAZA;MT;51545;25438;26107;0;0;0;344;0
202307;LFML;MARSEILLE-PROVENCE;MT;1179551;597384;535355;3357;2253,6;2091,9;9085;488
202307;LFMN;"NICE-COTE D'AZUR";MT;1699861;851626;839019;1675;465,4;288,7;19233;50
202307;LFMP;PERPIGNAN-RIVESALTES;MT;59146;28860;30286;0;0;0;383;0
202307;LFMT;MONTPELLIER-MEDITERRANEE;MT;201878;103549;97934;395;0;0;1522;0
202307;LFMU;BEZIERS-VIAS;MT;43564;21486;22078;0;0;0;283;0
202307;LFOB;BEAUVAIS-TILLE;MT;509681;274664;234955;62;0;0;3013;0
202307;LFOK;CHALONS-VATRY;MT;11561;3440;2544;0;357,8;199,9;55;31
202307;LFOT;TOURS-VAL DE LOIRE;MT;22393;11768;10625;0;0;0;187;0
202307;LFPB;PARIS-LE BOURGET;MT;10609;5427;5182;0;0;0;5541;0
202307;LFPG;PARIS-CHARLES DE GAULLE;MT;8080780;3475517;3087208;5198;80017,7;71268;37752;3289
202307;LFPO;PARIS-ORLY;MT;3260036;1761140;1441543;734;4040,3;1621,6;19609;2
202307;LFQQ;LILLE-LESQUIN;MT;192791;103031;89577;182;0,1;0;1416;0
202307;LFRB;BREST-BRETAGNE;MT;81811;40180;41325;245;4,7;1,4;913;1
202307;LFRG;DEAUVILLE-NORMANDIE;MT;9509;4504;4452;553;0;0;220;0
202307;LFRK;CAEN-CARPIQUET;MT;39317;20141;19176;0;0;0;415;0
202307;LFRN;RENNES-ST-JACQUES;MT;56700;24665;24122;0;337,8;453,5;511;71
202307;LFRQ;QUIMPER-PLUGUFFAN;MT;3268;1606;1562;100;0;0;139;0
202307;LFRS;NANTES-ATLANTIQUE;MT;719817;368838;341416;805;410,1;465,7;4960;80
202307;LFRZ;ST-NAZAIRE-MONTOIR;MT;14126;218;216;177;730;621,6;38;57
202307;LFSB;BALE-MULHOUSE;MT;877131;455008;371213;210;3197,5;1872,5;5733;594
202307;LFSL;BRIVE-SOUILLAC;MT;12494;6324;6170;0;0;0;192;0
202307;LFST;STRASBOURG-ENTZHEIM;MT;95818;52176;43319;296;0,9;1,8;876;0
202307;LFTH;TOULON-HYERES;MT;42941;20194;22739;8;0;0;1608;0
202307;LFTW;NIMES-GARONS;MT;30121;15480;14641;0;0;0;246;0
202307;LFTZ;ST-TROPEZ-LA MOLE;MT;3967;1537;2427;3;0;0;1957;6
202307;LFVP;ST-PIERRE-POINTE BLANCHE;OM;3678;1669;1868;0;2;12,1;188;0
202307;NLWW;WALLIS-HIHIFO;OM;3554;1627;1810;0;2,7;9;134;0
202307;NTAA;"TAHITI FAA'A";OM;181330;85542;86613;752;389,6;452,8;2608;104
202307;NTAM;RIMATARA;OM;1125;399;470;235;0;2,1;28;0
202307;NTAR;RURUTU;OM;3445;1192;1322;879;0;5,3;74;0
202307;NTAT;TUBUAI MATAURA;OM;2910;1057;1081;721;-0,1;5,2;66;0
202307;NTAV;RAIVAVAE;OM;1051;377;409;245;0;2;26;0
202307;NTGC;TIKEHAU;OM;5402;2255;2364;709;0;7,4;106;0
202307;NTGF;FAKARAVA;OM;4860;2224;2300;244;0;9,2;94;0
202307;NTGJ;TOTEGEGIE;OM;1029;534;460;2;0;3,4;18;0
202307;NTGU;ARUTUA;OM;1090;425;451;187;0;2,7;26;0
202307;NTGV;MATAIVA;OM;1124;535;551;16;0;2,2;18;0
202307;NTMD;NUKU HIVA;OM;6853;2901;3042;822;1,5;7,4;210;0
202307;NTMN;HIVA OA-ATUONA;OM;4348;1800;1968;530;-0,1;5,2;86;0
202307;NTTB;BORA BORA;OM;39021;18335;17786;2718;2,9;15,3;950;0
202307;NTTG;RANGIROA;OM;16100;6651;6919;2330;5,1;14,9;384;0
202307;NTTH;HUAHINE;OM;17036;7163;7368;2403;3;7,2;382;0
202307;NTTM;MOOREA;OM;8405;4534;2507;1355;0,4;0,4;255;0
202307;NTTO;HAO;OM;1708;393;377;909;0;2,9;58;0
202307;NTTP;MAUPITI;OM;4574;2265;2251;9;0;4,9;144;0
202307;NTTR;RAIATEA;OM;33474;14795;15180;3313;5,3;13,4;822;0
202307;NWWE;ILE DES PINS;OM;8784;4195;4415;0;4,1;13,3;174;0
202307;NWWL;LIFOU;OM;12987;5874;6725;0;9,7;29,1;339;5
202307;NWWM;NOUMEA MAGENTA;OM;35028;17322;16627;0;80,2;27,7;777;4
202307;NWWR;MARE;OM;7342;3197;3885;0;6,2;19,8;224;4
202307;NWWV;OUVEA;OM;6185;2672;3254;0;8,1;17,8;186;1
202307;NWWW;NOUMEA LA TONTOUTA;OM;44713;20249;21038;0;50,3;292,2;317;3
202307;SOCA;CAYENNE-FELIX EBOUE;OM;54886;27965;24710;0;57,5;163,5;332;10
202307;TFFF;MARTINIQUE-AIME CESAIRE;OM;177358;75827;88801;5295;199,4;544,2;1389;56
202307;TFFG;ST-MARTIN-GRAND-CASE;OM;21839;10488;11040;25;14;14,7;635;38
202307;TFFJ;ST-BARTHELEMY;OM;16596;8412;7923;2;7,9;18;2649;82
202307;TFFR;GUADELOUPE-MARYSE CONDE;OM;213863;93275;106029;4612;160,6;834,1;2174;85
202307;ZZMT; AUTRES APT (MT);MT;6336;2650;2642;63;57,6;40,5;2297;13
202307;ZZOM; AUTRES APT (OM);OM;13940;4715;5250;3538;1,9;41,9;954;88
202308;FMCZ;MAYOTTE-MARCEL HENRY;OM;58031;28408;26190;0;38,7;304,6;447;1
202308;FMEE;LA REUNION-ROLAND GARROS;OM;295650;122255;143131;6580;523,8;1844,7;1351;1
202308;FMEP;ST-PIERRE-PIERREFONDS;OM;1512;756;756;0;0;0;18;0
202308;LFBD;BORDEAUX-MERIGNAC;MT;735898;356347;370710;1332;314,6;436,4;5065;88
202308;LFBE;BERGERAC-DORDOGNE-PERIGORD;MT;41268;20797;20471;0;0;0;317;0
202308;LFBH;LA ROCHELLE-ILE DE RE;MT;49474;24900;24574;0;0;0;458;0
202308;LFBI;POITIERS-BIARD;MT;12073;6045;6017;11;0;0;105;0
202308;LFBL;LIMOGES-BELLEGARDE;MT;36520;18282;18238;0;0;0;288;0
202308;LFBO;TOULOUSE-BLAGNAC;MT;718359;332643;357092;11;1049,5;1811,8;5055;263
202308;LFBP;PAU-PYRENEES;MT;22470;11793;10677;0;0;0;308;0
202308;LFBT;TARBES-LOURDES-PYRENEES;MT;63922;32064;31858;0;0;0;451;0
202308;LFBZ;BIARRITZ-PAYS-BASQUE;MT;132147;67652;64495;0;0;0;1054;0
202308;LFCR;RODEZ-AVEYRON;MT;10841;5670;5171;0;0;0;168;0
202308;LFGJ;DOLE-TAVAUX;MT;12263;5826;6436;1;0;0;84;0
202308;LFJL;METZ-NANCY-LORRAINE;MT;11501;4597;6904;0;0;0;111;0
202308;LFKB;BASTIA-PORETTA;MT;230990;119395;104664;0;208,8;484,3;1847;113
202308;LFKC;CALVI-STE-CATHERINE;MT;75366;40414;34936;11;0;0,5;850;0
202308;LFKF;FIGARI-SUD-CORSE;MT;185369;100275;85094;0;0;0;2276;0
202308;LFKJ;AJACCIO-NAPOLEON-BONAPARTE;MT;257991;135558;117056;0;85;452,6;1898;97
202308;LFLC;CLERMONT-FERRAND-AUVERGNE;MT;20418;8127;8483;4;380,4;0;253;6
202308;LFLL;LYON-ST-EXUPERY;MT;970667;435667;500181;959;1518,6;1867,4;6795;245
202308;LFMD;CANNES-MANDELIEU;MT;1541;874;667;0;0;0;1172;0
202308;LFMK;CARCASSONNE-SALVAZA;MT;52658;26563;26095;0;0;0;322;0
202308;LFML;MARSEILLE-PROVENCE;MT;1196157;548173;603236;3756;2129,2;1970;8686;528
202308;LFMN;"NICE-COTE D'AZUR";MT;1650869;835351;805027;1858;497,2;366,1;18342;48
202308;LFMP;PERPIGNAN-RIVESALTES;MT;57628;29623;28005;0;0;0;366;0
202308;LFMT;MONTPELLIER-MEDITERRANEE;MT;199459;98600;100858;0;0;0,1;1471;1
202308;LFMU;BEZIERS-VIAS;MT;43805;22171;21634;0;0;0;278;0
202308;LFOB;BEAUVAIS-TILLE;MT;529882;253961;275921;0;0;0;3072;0
202308;LFOK;CHALONS-VATRY;MT;8074;2707;3271;0;33,5;176;44;15
202308;LFOT;TOURS-VAL DE LOIRE;MT;23289;11548;11741;0;0;0;169;0
202308;LFPB;PARIS-LE BOURGET;MT;7248;3757;3491;0;0;0;3489;0
202308;LFPG;PARIS-CHARLES DE GAULLE;MT;8076973;3124581;3393289;5120;81823,1;73575,3;37810;3484
202308;LFPO;PARIS-ORLY;MT;3294285;1514842;1725911;776;3861,4;1414,2;19505;6
202308;LFQQ;LILLE-LESQUIN;MT;196541;92307;104007;225;0,2;0;1402;0
202308;LFRB;BREST-BRETAGNE;MT;77493;38564;38298;564;4,8;2;804;1
202308;LFRG;DEAUVILLE-NORMANDIE;MT;10257;4945;4971;296;2,5;2;294;6
202308;LFRK;CAEN-CARPIQUET;MT;35188;17186;17964;38;0;0;352;0
202308;LFRN;RENNES-ST-JACQUES;MT;59708;25407;26214;203;361,8;426,6;473;81
202308;LFRQ;QUIMPER-PLUGUFFAN;MT;2656;1430;1105;121;0;0;83;0
202308;LFRS;NANTES-ATLANTIQUE;MT;732464;352908;370249;783;425,3;427,1;4880;54
202308;LFRZ;ST-NAZAIRE-MONTOIR;MT;14581;54;36;33;797,3;648,5;14;57
202308;LFSB;BALE-MULHOUSE;MT;906181;403273;455323;0;2811,8;1946,7;5974;576
202308;LFSL;BRIVE-SOUILLAC;MT;11684;5913;5771;0;0;0;156;0
202308;LFST;STRASBOURG-ENTZHEIM;MT;98273;45558;52439;181;5,7;3,9;801;0
202308;LFTH;TOULON-HYERES;MT;38795;20064;18716;15;0;0;1356;0
202308;LFTW;NIMES-GARONS;MT;31541;15433;16108;0;0;0;226;0
202308;LFTZ;ST-TROPEZ-LA MOLE;MT;2824;1121;1697;6;0;0;1330;2
202308;LFVP;ST-PIERRE-POINTE BLANCHE;OM;4308;2361;1823;0;2,7;9,7;264;0
202308;NLWF;FUTUNA;OM;1425;712;665;0;2,2;2,6;143;1
202308;NLWW;WALLIS-HIHIFO;OM;1425;665;712;0;2,6;2,2;143;1
202308;NTAA;"TAHITI FAA'A";OM;163794;73992;80616;470;384,3;487,3;2535;105
202308;NTAR;RURUTU;OM;2796;1205;1066;465;2,7;3,4;56;0
202308;NTAT;TUBUAI MATAURA;OM;2358;977;926;410;2,3;2,3;52;0
202308;NTGC;TIKEHAU;OM;5085;2330;2114;605;0,8;2,8;106;0
202308;NTGF;FAKARAVA;OM;5277;2578;2372;282;1,2;3,3;108;0
202308;NTGU;ARUTUA;OM;1033;372;327;301;1,5;1,8;28;0
202308;NTGV;MATAIVA;OM;1015;475;394;123;1,4;0,9;20;0
202308;NTMD;NUKU HIVA;OM;5939;2677;2446;710;4,8;5,9;189;1
202308;NTMN;HIVA OA-ATUONA;OM;4056;1822;1683;481;2,6;4,4;83;1
202308;NTTB;BORA BORA;OM;37772;18334;17263;2051;2,7;9,7;952;0
202308;NTTG;RANGIROA;OM;15622;6761;6330;2387;5,4;9;414;0
202308;NTTH;HUAHINE;OM;15836;7008;6693;2070;2,2;4,4;336;0
202308;NTTM;MOOREA;OM;8683;4941;2771;964;0,3;0,5;254;0
202308;NTTO;HAO;OM;1732;454;547;693;2,4;1,3;60;0
202308;NTTP;MAUPITI;OM;4209;2233;1911;3;2,1;4,1;134;0
202308;NTTR;RAIATEA;OM;30833;13869;13814;2962;5,3;13,6;770;0
202308;NWWE;ILE DES PINS;OM;4103;1916;2091;0;2,7;6,9;97;1
202308;NWWL;LIFOU;OM;18305;8933;8871;0;15,4;34,7;433;1
202308;NWWM;NOUMEA MAGENTA;OM;40791;19376;20243;0;83;34,2;865;2
202308;NWWR;MARE;OM;10339;5012;5045;0;6,8;21,4;250;0
202308;NWWV;OUVEA;OM;9171;4535;4348;0;9,1;19,7;212;0
202308;NWWW;NOUMEA LA TONTOUTA;OM;45926;22406;20680;0;69;215;308;2
202308;SOCA;CAYENNE-FELIX EBOUE;OM;56360;25886;28242;0;69,1;154,1;440;25
202308;SOOA;MARIPASOULA;OM;1820;667;780;274;0;9,9;201;13
202308;TFFF;MARTINIQUE-AIME CESAIRE;OM;195363;97072;86086;5705;228;422;1481;48
202308;TFFG;ST-MARTIN-GRAND-CASE;OM;26319;13351;12829;12;8,2;4,5;717;5
202308;TFFJ;ST-BARTHELEMY;OM;12870;7229;5415;0;9,8;12,8;2019;82
